user_id,grup,konversi,nilai_pesanan
B00176,perlakuan,0,0.0
B00177,perlakuan,0,0.0
B00178,perlakuan,0,0.0
B00179,perlakuan,0,0.0
B00180,perlakuan,0,0.0
B00181,perlakuan,0,0.0
B00182,perlakuan,1,45300.0
B00183,perlakuan,0,0.0
B00184,perlakuan,0,0.0
B00185,perlakuan,0,0.0
B00186,perlakuan,0,0.0
B00187,perlakuan,0,0.0
B00188,perlakuan,0,0.0
B00189,perlakuan,0,0.0
B00190,perlakuan,0,0.0
B00191,perlakuan,1,74700.0
B00192,perlakuan,0,0.0
B00193,perlakuan,0,0.0
B00194,perlakuan,0,0.0
B00195,perlakuan,0,0.0
B00196,perlakuan,1,35300.0
B00197,perlakuan,0,0.0
B00198,perlakuan,0,0.0
B00199,perlakuan,0,0.0
B00200,perlakuan,0,0.0
B00201,perlakuan,0,0.0
B00202,perlakuan,0,0.0
B00203,perlakuan,1,91500.0
B00204,perlakuan,0,0.0
B00205,perlakuan,0,0.0
B00206,perlakuan,0,0.0
B00207,perlakuan,0,0.0
B00208,perlakuan,0,0.0
B00209,perlakuan,0,0.0
B00210,perlakuan,1,98800.0
B00211,perlakuan,0,0.0
B00212,perlakuan,0,0.0
B00213,perlakuan,0,0.0
B00214,perlakuan,0,0.0
B00215,perlakuan,0,0.0
B00216,perlakuan,0,0.0
B00217,perlakuan,0,0.0
B00218,perlakuan,1,86400.0
B00219,perlakuan,0,0.0
B00220,perlakuan,1,94300.0
B00221,perlakuan,0,0.0
B00222,perlakuan,0,0.0
B00223,perlakuan,0,0.0
B00224,perlakuan,0,0.0
B00225,perlakuan,0,0.0
B00226,perlakuan,0,0.0
B00227,perlakuan,0,0.0
B00228,perlakuan,0,0.0
B00229,perlakuan,0,0.0
B00230,perlakuan,1,82700.0
B00231,perlakuan,0,0.0
B00232,perlakuan,0,0.0
B00233,perlakuan,0,0.0
B00234,perlakuan,0,0.0
B00235,perlakuan,1,103300.0
B00236,perlakuan,0,0.0
B00237,perlakuan,0,0.0
B00238,perlakuan,0,0.0
B00239,perlakuan,0,0.0
B00240,perlakuan,0,0.0
B00241,perlakuan,0,0.0
B00242,perlakuan,0,0.0
B00243,perlakuan,0,0.0
B00244,perlakuan,0,0.0
B00245,perlakuan,0,0.0
B00246,perlakuan,1,66100.0
B00247,perlakuan,1,65700.0
B00248,perlakuan,0,0.0
B00249,perlakuan,0,0.0
B00250,perlakuan,0,0.0
B00251,perlakuan,0,0.0
B00252,perlakuan,0,0.0
B00253,perlakuan,0,0.0
B00254,perlakuan,0,0.0
B00255,perlakuan,1,115200.0
B00256,perlakuan,0,0.0
B00257,perlakuan,0,0.0
B00258,perlakuan,0,0.0
B00259,perlakuan,0,0.0
B00260,perlakuan,0,0.0
B00261,perlakuan,0,0.0
B00262,perlakuan,0,0.0
B00263,perlakuan,0,0.0
B00264,perlakuan,1,74200.0
B00265,perlakuan,0,0.0
B00266,perlakuan,0,0.0
B00267,perlakuan,1,48300.0
B00268,perlakuan,0,0.0
B00269,perlakuan,0,0.0
B00270,perlakuan,0,0.0
B00271,perlakuan,0,0.0
B00272,perlakuan,0,0.0
B00273,perlakuan,0,0.0
B00274,perlakuan,0,0.0
B00275,perlakuan,0,0.0
B00276,perlakuan,0,0.0
B00277,perlakuan,0,0.0
B00278,perlakuan,0,0.0
B00279,perlakuan,0,0.0
B00280,perlakuan,1,79100.0
B00281,perlakuan,0,0.0
B00282,perlakuan,0,0.0
B00283,perlakuan,0,0.0
B00284,perlakuan,0,0.0
B00285,perlakuan,0,0.0
B00286,perlakuan,0,0.0
B00287,perlakuan,0,0.0
B00288,perlakuan,0,0.0
B00289,perlakuan,0,0.0
B00290,perlakuan,0,0.0
B00291,perlakuan,0,0.0
B00292,perlakuan,1,67900.0
B00293,perlakuan,0,0.0
B00294,perlakuan,0,0.0
B00295,perlakuan,0,0.0
B00296,perlakuan,0,0.0
B00297,perlakuan,0,0.0
B00298,perlakuan,0,0.0
B00299,perlakuan,0,0.0
B00300,perlakuan,0,0.0
B00301,perlakuan,0,0.0
B00302,perlakuan,0,0.0
B00303,perlakuan,0,0.0
B00304,perlakuan,0,0.0
B00305,perlakuan,0,0.0
B00306,perlakuan,0,0.0
B00307,perlakuan,0,0.0
B00308,perlakuan,0,0.0
B00309,perlakuan,0,0.0
B00310,perlakuan,0,0.0
B00311,perlakuan,0,0.0
B00312,perlakuan,1,67400.0
B00313,perlakuan,0,0.0
B00314,perlakuan,0,0.0
B00315,perlakuan,0,0.0
B00316,perlakuan,0,0.0
B00317,perlakuan,1,74700.0
B00318,perlakuan,0,0.0
B00319,perlakuan,0,0.0
B00320,perlakuan,0,0.0
B00321,perlakuan,0,0.0
B00322,perlakuan,0,0.0
B00323,perlakuan,0,0.0
B00324,perlakuan,0,0.0
B00325,perlakuan,0,0.0
B00326,perlakuan,0,0.0
B00327,perlakuan,0,0.0
B00328,perlakuan,1,69800.0
B00329,perlakuan,1,66100.0
B00330,perlakuan,0,0.0
B00331,perlakuan,0,0.0
B00332,perlakuan,0,0.0
B00333,perlakuan,0,0.0
B00334,perlakuan,0,0.0
B00335,perlakuan,0,0.0
B00336,perlakuan,0,0.0
B00337,perlakuan,0,0.0
B00338,perlakuan,0,0.0
B00339,perlakuan,0,0.0
B00340,perlakuan,0,0.0
B00341,perlakuan,0,0.0
B00342,perlakuan,0,0.0
B00343,perlakuan,1,52400.0
B00344,perlakuan,0,0.0
B00345,perlakuan,0,0.0
B00346,perlakuan,1,85900.0
B00347,perlakuan,0,0.0
B00348,perlakuan,0,0.0
B00349,perlakuan,1,102200.0
B00350,perlakuan,0,0.0
B00351,perlakuan,0,0.0
B00352,perlakuan,0,0.0
B00353,perlakuan,1,53700.0
B00354,perlakuan,0,0.0
B00355,perlakuan,0,0.0
B00356,perlakuan,0,0.0
B00357,perlakuan,0,0.0
B00358,perlakuan,0,0.0
B00359,perlakuan,0,0.0
B00360,perlakuan,0,0.0
B00361,perlakuan,0,0.0
B00362,perlakuan,0,0.0
B00363,perlakuan,0,0.0
B00364,perlakuan,0,0.0
B00365,perlakuan,0,0.0
B00366,perlakuan,0,0.0
B00367,perlakuan,0,0.0
B00368,perlakuan,0,0.0
B00369,perlakuan,0,0.0
B00370,perlakuan,0,0.0
B00371,perlakuan,1,59400.0
B00372,perlakuan,0,0.0
B00373,perlakuan,0,0.0
B00374,perlakuan,0,0.0
B00375,perlakuan,0,0.0
B00376,perlakuan,0,0.0
B00377,perlakuan,0,0.0
B00378,perlakuan,1,42300.0
B00379,perlakuan,0,0.0
B00380,perlakuan,0,0.0
B00381,perlakuan,0,0.0
B00382,perlakuan,0,0.0
B00383,perlakuan,0,0.0
B00384,perlakuan,0,0.0
B00385,perlakuan,1,74000.0
B00386,perlakuan,0,0.0
B00387,perlakuan,0,0.0
B00388,perlakuan,0,0.0
B00389,perlakuan,0,0.0
B00390,perlakuan,0,0.0
B00391,perlakuan,0,0.0
B00392,perlakuan,0,0.0
B00393,perlakuan,0,0.0
B00394,perlakuan,0,0.0
B00395,perlakuan,0,0.0
B00396,perlakuan,0,0.0
B00397,perlakuan,1,66800.0
B00398,perlakuan,1,53500.0
B00399,perlakuan,0,0.0
B00400,perlakuan,0,0.0
B00401,perlakuan,0,0.0
B00402,perlakuan,0,0.0
B00403,perlakuan,0,0.0
B00404,perlakuan,0,0.0
B00405,perlakuan,0,0.0
B00406,perlakuan,0,0.0
B00407,perlakuan,0,0.0
B00408,perlakuan,0,0.0
B00409,perlakuan,0,0.0
B00410,perlakuan,0,0.0
B00411,perlakuan,0,0.0
B00412,perlakuan,0,0.0
B00413,perlakuan,0,0.0
B00414,perlakuan,0,0.0
B00415,perlakuan,0,0.0
B00416,perlakuan,0,0.0
B00417,perlakuan,1,82300.0
B00418,perlakuan,0,0.0
B00419,perlakuan,0,0.0
B00420,perlakuan,0,0.0
B00421,perlakuan,0,0.0
B00422,perlakuan,0,0.0
B00423,perlakuan,0,0.0
B00424,perlakuan,0,0.0
B00425,perlakuan,0,0.0
B00426,perlakuan,0,0.0
B00427,perlakuan,0,0.0
B00428,perlakuan,0,0.0
B00429,perlakuan,1,96500.0
B00430,perlakuan,0,0.0
B00431,perlakuan,0,0.0
B00432,perlakuan,0,0.0
B00433,perlakuan,0,0.0
B00434,perlakuan,1,78200.0
B00435,perlakuan,0,0.0
B00436,perlakuan,1,88700.0
B00437,perlakuan,0,0.0
B00438,perlakuan,0,0.0
B00439,perlakuan,1,93300.0
B00440,perlakuan,0,0.0
B00441,perlakuan,0,0.0
B00442,perlakuan,0,0.0
B00443,perlakuan,0,0.0
B00444,perlakuan,0,0.0
B00445,perlakuan,0,0.0
B00446,perlakuan,0,0.0
B00447,perlakuan,0,0.0
B00448,perlakuan,0,0.0
B00449,perlakuan,0,0.0
B00450,perlakuan,0,0.0
B00451,perlakuan,0,0.0
B00452,perlakuan,0,0.0
B00453,perlakuan,0,0.0
B00454,perlakuan,0,0.0
B00455,perlakuan,0,0.0
B00456,perlakuan,0,0.0
B00457,perlakuan,0,0.0
B00458,perlakuan,0,0.0
B00459,perlakuan,0,0.0
B00460,perlakuan,0,0.0
B00461,perlakuan,0,0.0
B00462,perlakuan,0,0.0
B00463,perlakuan,0,0.0
B00464,perlakuan,0,0.0
B00465,perlakuan,0,0.0
B00466,perlakuan,0,0.0
B00467,perlakuan,0,0.0
B00468,perlakuan,0,0.0
B00469,perlakuan,0,0.0
B00470,perlakuan,0,0.0
B00471,perlakuan,0,0.0
B00472,perlakuan,0,0.0
B00473,perlakuan,0,0.0
B00474,perlakuan,1,37100.0
B00475,perlakuan,0,0.0
B00476,perlakuan,0,0.0
B00477,perlakuan,0,0.0
B00478,perlakuan,0,0.0
B00479,perlakuan,0,0.0
B00480,perlakuan,0,0.0
B00481,perlakuan,1,69200.0
B00482,perlakuan,0,0.0
B00483,perlakuan,0,0.0
B00484,perlakuan,0,0.0
B00485,perlakuan,0,0.0
B00486,perlakuan,0,0.0
B00487,perlakuan,0,0.0
B00488,perlakuan,0,0.0
B00489,perlakuan,1,110600.0
B00490,perlakuan,0,0.0
B00491,perlakuan,0,0.0
B00492,perlakuan,1,63200.0
B00493,perlakuan,0,0.0
B00494,perlakuan,0,0.0
B00495,perlakuan,0,0.0
B00496,perlakuan,0,0.0
B00497,perlakuan,0,0.0
B00498,perlakuan,0,0.0
B00499,perlakuan,1,70900.0
B00500,perlakuan,0,0.0
B00501,perlakuan,0,0.0
B00502,perlakuan,0,0.0
B00503,perlakuan,0,0.0
B00504,perlakuan,0,0.0
B00505,perlakuan,0,0.0
B00506,perlakuan,0,0.0
B00507,perlakuan,0,0.0
B00508,perlakuan,0,0.0
B00509,perlakuan,0,0.0
B00510,perlakuan,0,0.0
B00511,perlakuan,1,84700.0
B00512,perlakuan,1,93700.0
B00513,perlakuan,0,0.0
B00514,perlakuan,0,0.0
B00515,perlakuan,0,0.0
B00516,perlakuan,0,0.0
B00517,perlakuan,0,0.0
B00518,perlakuan,0,0.0
B00519,perlakuan,0,0.0
B00520,perlakuan,0,0.0
B00521,perlakuan,0,0.0
B00522,perlakuan,0,0.0
B00523,perlakuan,1,31800.0
B00524,perlakuan,0,0.0
B00525,perlakuan,0,0.0
B00526,perlakuan,0,0.0
B00527,perlakuan,0,0.0
B00528,perlakuan,0,0.0
B00529,perlakuan,0,0.0
B00530,perlakuan,1,73200.0
B00531,perlakuan,0,0.0
B00532,perlakuan,1,87700.0
B00533,perlakuan,0,0.0
B00534,perlakuan,0,0.0
B00535,perlakuan,0,0.0
B00536,perlakuan,0,0.0
B00537,perlakuan,1,92500.0
B00538,perlakuan,0,0.0
B00539,perlakuan,0,0.0
B00540,perlakuan,1,85900.0
B00541,perlakuan,0,0.0
B00542,perlakuan,0,0.0
B00543,perlakuan,0,0.0
B00544,perlakuan,0,0.0
B00545,perlakuan,0,0.0
B00546,perlakuan,0,0.0
B00547,perlakuan,0,0.0
B00548,perlakuan,0,0.0
B00549,perlakuan,0,0.0
B00550,perlakuan,0,0.0
B00551,perlakuan,1,93400.0
B00552,perlakuan,0,0.0
B00553,perlakuan,0,0.0
B00554,perlakuan,0,0.0
B00555,perlakuan,0,0.0
B00556,perlakuan,0,0.0
B00557,perlakuan,0,0.0
B00558,perlakuan,0,0.0
B00559,perlakuan,0,0.0
B00560,perlakuan,0,0.0
B00561,perlakuan,0,0.0
B00562,perlakuan,1,66800.0
B00563,perlakuan,0,0.0
B00564,perlakuan,0,0.0
B00565,perlakuan,0,0.0
B00566,perlakuan,0,0.0
B00567,perlakuan,0,0.0
B00568,perlakuan,1,62400.0
B00569,perlakuan,0,0.0
B00570,perlakuan,0,0.0
B00571,perlakuan,0,0.0
B00572,perlakuan,1,73200.0
B00573,perlakuan,0,0.0
B00574,perlakuan,0,0.0
B00575,perlakuan,0,0.0
B00576,perlakuan,0,0.0
B00577,perlakuan,0,0.0
B00578,perlakuan,0,0.0
B00579,perlakuan,0,0.0
B00580,perlakuan,0,0.0
B00581,perlakuan,0,0.0
B00582,perlakuan,0,0.0
B00583,perlakuan,1,82800.0
B00584,perlakuan,0,0.0
B00585,perlakuan,0,0.0
B00586,perlakuan,1,85100.0
B00587,perlakuan,0,0.0
B00588,perlakuan,0,0.0
B00589,perlakuan,0,0.0
B00590,perlakuan,1,62400.0
B00591,perlakuan,1,54300.0
B00592,perlakuan,0,0.0
B00593,perlakuan,0,0.0
B00594,perlakuan,0,0.0
B00595,perlakuan,0,0.0
B00596,perlakuan,0,0.0
B00597,perlakuan,1,79000.0
B00598,perlakuan,0,0.0
B00599,perlakuan,0,0.0
B00600,perlakuan,0,0.0
B00601,perlakuan,0,0.0
B00602,perlakuan,0,0.0
B00603,perlakuan,0,0.0
B00604,perlakuan,1,84300.0
B00605,perlakuan,1,53500.0
B00606,perlakuan,1,88300.0
B00607,perlakuan,0,0.0
B00608,perlakuan,0,0.0
B00609,perlakuan,1,58300.0
B00610,perlakuan,0,0.0
B00611,perlakuan,0,0.0
B00612,perlakuan,1,49300.0
B00613,perlakuan,1,94500.0
B00614,perlakuan,0,0.0
B00615,perlakuan,1,86100.0
B00616,perlakuan,0,0.0
B00617,perlakuan,1,65800.0
B00618,perlakuan,0,0.0
B00619,perlakuan,0,0.0
B00620,perlakuan,0,0.0
B00621,perlakuan,0,0.0
B00622,perlakuan,0,0.0
B00623,perlakuan,0,0.0
B00624,perlakuan,0,0.0
B00625,perlakuan,0,0.0
B00626,perlakuan,1,83900.0
B00627,perlakuan,0,0.0
B00628,perlakuan,0,0.0
B00629,perlakuan,0,0.0
B00630,perlakuan,0,0.0
B00631,perlakuan,0,0.0
B00632,perlakuan,0,0.0
B00633,perlakuan,0,0.0
B00634,perlakuan,0,0.0
B00635,perlakuan,0,0.0
B00636,perlakuan,0,0.0
B00637,perlakuan,0,0.0
B00638,perlakuan,1,57600.0
B00639,perlakuan,0,0.0
B00640,perlakuan,0,0.0
B00641,perlakuan,0,0.0
B00642,perlakuan,0,0.0
B00643,perlakuan,0,0.0
B00644,perlakuan,0,0.0
B00645,perlakuan,0,0.0
B00646,perlakuan,0,0.0
B00647,perlakuan,0,0.0
B00648,perlakuan,0,0.0
B00649,perlakuan,0,0.0
B00650,perlakuan,0,0.0
B00651,perlakuan,0,0.0
B00652,perlakuan,0,0.0
B00653,perlakuan,0,0.0
B00654,perlakuan,0,0.0
B00655,perlakuan,0,0.0
B00656,perlakuan,0,0.0
B00657,perlakuan,0,0.0
B00658,perlakuan,0,0.0
B00659,perlakuan,1,91000.0
B00660,perlakuan,0,0.0
B00661,perlakuan,0,0.0
B00662,perlakuan,0,0.0
B00663,perlakuan,0,0.0
B00664,perlakuan,0,0.0
B00665,perlakuan,0,0.0
B00666,perlakuan,0,0.0
B00667,perlakuan,1,53200.0
B00668,perlakuan,1,78300.0
B00669,perlakuan,0,0.0
B00670,perlakuan,0,0.0
B00671,perlakuan,0,0.0
B00672,perlakuan,0,0.0
B00673,perlakuan,0,0.0
B00674,perlakuan,0,0.0
B00675,perlakuan,0,0.0
B00676,perlakuan,0,0.0
B00677,perlakuan,0,0.0
B00678,perlakuan,0,0.0
B00679,perlakuan,0,0.0
B00680,perlakuan,0,0.0
B00681,perlakuan,0,0.0
B00682,perlakuan,0,0.0
B00683,perlakuan,0,0.0
B00684,perlakuan,0,0.0
B00685,perlakuan,0,0.0
B00686,perlakuan,0,0.0
B00687,perlakuan,0,0.0
B00688,perlakuan,0,0.0
B00689,perlakuan,0,0.0
B00690,perlakuan,0,0.0
B00691,perlakuan,0,0.0
B00692,perlakuan,0,0.0
B00693,perlakuan,0,0.0
B00694,perlakuan,0,0.0
B00695,perlakuan,0,0.0
B00696,perlakuan,0,0.0
B00697,perlakuan,0,0.0
B00698,perlakuan,0,0.0
B00699,perlakuan,0,0.0
B00700,perlakuan,1,120100.0
B00701,perlakuan,0,0.0
B00702,perlakuan,0,0.0
B00703,perlakuan,0,0.0
B00704,perlakuan,1,77100.0
B00705,perlakuan,0,0.0
B00706,perlakuan,0,0.0
B00707,perlakuan,0,0.0
B00708,perlakuan,0,0.0
B00709,perlakuan,0,0.0
B00710,perlakuan,0,0.0
B00711,perlakuan,0,0.0
B00712,perlakuan,0,0.0
B00713,perlakuan,0,0.0
B00714,perlakuan,0,0.0
B00715,perlakuan,0,0.0
B00716,perlakuan,0,0.0
B00717,perlakuan,0,0.0
B00718,perlakuan,0,0.0
B00719,perlakuan,0,0.0
B00720,perlakuan,0,0.0
B00721,perlakuan,0,0.0
B00722,perlakuan,0,0.0
B00723,perlakuan,0,0.0
B00724,perlakuan,0,0.0
B00725,perlakuan,0,0.0
B00726,perlakuan,0,0.0
B00727,perlakuan,0,0.0
B00728,perlakuan,1,65900.0
B00729,perlakuan,0,0.0
B00730,perlakuan,1,62900.0
B00731,perlakuan,0,0.0
B00732,perlakuan,0,0.0
B00733,perlakuan,1,100500.0
B00734,perlakuan,0,0.0
B00735,perlakuan,0,0.0
B00736,perlakuan,0,0.0
B00737,perlakuan,0,0.0
B00738,perlakuan,0,0.0
B00739,perlakuan,0,0.0
B00740,perlakuan,0,0.0
B00741,perlakuan,0,0.0
B00742,perlakuan,0,0.0
B00743,perlakuan,0,0.0
B00744,perlakuan,0,0.0
B00745,perlakuan,0,0.0
B00746,perlakuan,0,0.0
B00747,perlakuan,0,0.0
B00748,perlakuan,0,0.0
B00749,perlakuan,0,0.0
B00750,perlakuan,0,0.0
B00751,perlakuan,0,0.0
B00752,perlakuan,0,0.0
B00753,perlakuan,0,0.0
B00754,perlakuan,0,0.0
B00755,perlakuan,0,0.0
B00756,perlakuan,0,0.0
B00757,perlakuan,0,0.0
B00758,perlakuan,0,0.0
B00759,perlakuan,0,0.0
B00760,perlakuan,0,0.0
B00761,perlakuan,0,0.0
B00762,perlakuan,1,114500.0
B00763,perlakuan,0,0.0
B00764,perlakuan,1,139000.0
B00765,perlakuan,0,0.0
B00766,perlakuan,0,0.0
B00767,perlakuan,0,0.0
B00768,perlakuan,0,0.0
B00769,perlakuan,0,0.0
B00770,perlakuan,1,101100.0
B00771,perlakuan,0,0.0
B00772,perlakuan,1,52800.0
B00773,perlakuan,0,0.0
B00774,perlakuan,0,0.0
B00775,perlakuan,0,0.0
B00776,perlakuan,0,0.0
B00777,perlakuan,0,0.0
B00778,perlakuan,0,0.0
B00779,perlakuan,0,0.0
B00780,perlakuan,0,0.0
B00781,perlakuan,1,93900.0
B00782,perlakuan,0,0.0
B00783,perlakuan,0,0.0
B00784,perlakuan,1,84500.0
B00785,perlakuan,0,0.0
B00786,perlakuan,0,0.0
B00787,perlakuan,1,54200.0
B00788,perlakuan,0,0.0
B00789,perlakuan,0,0.0
B00790,perlakuan,0,0.0
B00791,perlakuan,0,0.0
B00792,perlakuan,0,0.0
B00793,perlakuan,1,102200.0
B00794,perlakuan,0,0.0
B00795,perlakuan,0,0.0
B00796,perlakuan,0,0.0
B00797,perlakuan,0,0.0
B00798,perlakuan,0,0.0
B00799,perlakuan,0,0.0
B00800,perlakuan,0,0.0
B00801,perlakuan,0,0.0
B00802,perlakuan,0,0.0
B00803,perlakuan,0,0.0
B00804,perlakuan,0,0.0
B00805,perlakuan,0,0.0
B00806,perlakuan,0,0.0
B00807,perlakuan,0,0.0
B00808,perlakuan,0,0.0
B00809,perlakuan,0,0.0
B00810,perlakuan,0,0.0
B00811,perlakuan,0,0.0
B00812,perlakuan,0,0.0
B00813,perlakuan,0,0.0
B00814,perlakuan,0,0.0
B00815,perlakuan,0,0.0
B00816,perlakuan,0,0.0
B00817,perlakuan,0,0.0
B00818,perlakuan,0,0.0
B00819,perlakuan,0,0.0
B00820,perlakuan,1,53100.0
B00821,perlakuan,0,0.0
B00822,perlakuan,0,0.0
B00823,perlakuan,0,0.0
B00824,perlakuan,0,0.0
B00825,perlakuan,0,0.0
B00826,perlakuan,0,0.0
B00827,perlakuan,0,0.0
B00828,perlakuan,0,0.0
B00829,perlakuan,0,0.0
B00830,perlakuan,0,0.0
B00831,perlakuan,0,0.0
B00832,perlakuan,0,0.0
B00833,perlakuan,0,0.0
B00834,perlakuan,0,0.0
B00835,perlakuan,1,96900.0
B00836,perlakuan,0,0.0
B00837,perlakuan,0,0.0
B00838,perlakuan,0,0.0
B00839,perlakuan,1,117400.0
B00840,perlakuan,1,84100.0
B00841,perlakuan,0,0.0
B00842,perlakuan,0,0.0
B00843,perlakuan,0,0.0
B00844,perlakuan,1,135900.0
B00845,perlakuan,0,0.0
B00846,perlakuan,0,0.0
B00847,perlakuan,0,0.0
B00848,perlakuan,0,0.0
B00849,perlakuan,0,0.0
B00850,perlakuan,0,0.0
B00851,perlakuan,0,0.0
B00852,perlakuan,0,0.0
B00853,perlakuan,0,0.0
B00854,perlakuan,0,0.0
B00855,perlakuan,0,0.0
B00856,perlakuan,1,38100.0
B00857,perlakuan,0,0.0
B00858,perlakuan,0,0.0
B00859,perlakuan,0,0.0
B00860,perlakuan,0,0.0
B00861,perlakuan,0,0.0
B00862,perlakuan,0,0.0
B00863,perlakuan,0,0.0
B00864,perlakuan,0,0.0
B00865,perlakuan,0,0.0
B00866,perlakuan,0,0.0
B00867,perlakuan,0,0.0
B00868,perlakuan,0,0.0
B00869,perlakuan,0,0.0
B00870,perlakuan,0,0.0
B00871,perlakuan,1,54900.0
B00872,perlakuan,0,0.0
B00873,perlakuan,1,65500.0
B00874,perlakuan,1,83200.0
B00875,perlakuan,0,0.0
B00876,perlakuan,0,0.0
B00877,perlakuan,0,0.0
B00878,perlakuan,0,0.0
B00879,perlakuan,0,0.0
B00880,perlakuan,0,0.0
B00881,perlakuan,0,0.0
B00882,perlakuan,0,0.0
B00883,perlakuan,0,0.0
B00884,perlakuan,0,0.0
B00885,perlakuan,0,0.0
B00886,perlakuan,1,84100.0
B00887,perlakuan,0,0.0
B00888,perlakuan,0,0.0
B00889,perlakuan,0,0.0
B00890,perlakuan,0,0.0
B00891,perlakuan,0,0.0
B00892,perlakuan,0,0.0
B00893,perlakuan,0,0.0
B00894,perlakuan,0,0.0
B00895,perlakuan,0,0.0
B00896,perlakuan,0,0.0
B00897,perlakuan,0,0.0
B00898,perlakuan,0,0.0
B00899,perlakuan,0,0.0
B00900,perlakuan,0,0.0
B00901,perlakuan,1,123000.0
B00902,perlakuan,1,97200.0
B00903,perlakuan,0,0.0
B00904,perlakuan,1,126700.0
B00905,perlakuan,0,0.0
B00906,perlakuan,0,0.0
B00907,perlakuan,1,79600.0
B00908,perlakuan,0,0.0
B00909,perlakuan,0,0.0
B00910,perlakuan,0,0.0
B00911,perlakuan,0,0.0
B00912,perlakuan,0,0.0
B00913,perlakuan,0,0.0
B00914,perlakuan,0,0.0
B00915,perlakuan,0,0.0
B00916,perlakuan,0,0.0
B00917,perlakuan,0,0.0
B00918,perlakuan,0,0.0
B00919,perlakuan,0,0.0
B00920,perlakuan,0,0.0
B00921,perlakuan,0,0.0
B00922,perlakuan,0,0.0
B00923,perlakuan,0,0.0
B00924,perlakuan,0,0.0
B00925,perlakuan,0,0.0
B00926,perlakuan,1,82700.0
B00927,perlakuan,1,71200.0
B00928,perlakuan,0,0.0
B00929,perlakuan,0,0.0
B00930,perlakuan,0,0.0
B00931,perlakuan,0,0.0
B00932,perlakuan,0,0.0
B00933,perlakuan,0,0.0
B00934,perlakuan,0,0.0
B00935,perlakuan,0,0.0
B00936,perlakuan,0,0.0
B00937,perlakuan,1,98000.0
B00938,perlakuan,1,81200.0
B00939,perlakuan,0,0.0
B00940,perlakuan,0,0.0
B00941,perlakuan,0,0.0
B00942,perlakuan,0,0.0
B00943,perlakuan,1,67000.0
B00944,perlakuan,0,0.0
B00945,perlakuan,0,0.0
B00946,perlakuan,0,0.0
B00947,perlakuan,0,0.0
B00948,perlakuan,1,32200.0
B00949,perlakuan,0,0.0
B00950,perlakuan,0,0.0
B00951,perlakuan,0,0.0
B00952,perlakuan,0,0.0
B00953,perlakuan,0,0.0
B00954,perlakuan,0,0.0
B00955,perlakuan,0,0.0
B00956,perlakuan,1,80100.0
B00957,perlakuan,0,0.0
B00958,perlakuan,0,0.0
B00959,perlakuan,0,0.0
B00960,perlakuan,0,0.0
B00961,perlakuan,0,0.0
B00962,perlakuan,0,0.0
B00963,perlakuan,0,0.0
B00964,perlakuan,0,0.0
B00965,perlakuan,0,0.0
B00966,perlakuan,0,0.0
B00967,perlakuan,0,0.0
B00968,perlakuan,0,0.0
B00969,perlakuan,0,0.0
B00970,perlakuan,0,0.0
B00971,perlakuan,0,0.0
B00972,perlakuan,0,0.0
B00973,perlakuan,1,90900.0
B00974,perlakuan,0,0.0
B00975,perlakuan,0,0.0
B00976,perlakuan,1,43500.0
B00977,perlakuan,0,0.0
B00978,perlakuan,0,0.0
B00979,perlakuan,0,0.0
B00980,perlakuan,1,113500.0
B00981,perlakuan,0,0.0
B00982,perlakuan,1,80200.0
B00983,perlakuan,1,59600.0
B00984,perlakuan,0,0.0
B00985,perlakuan,0,0.0
B00986,perlakuan,0,0.0
B00987,perlakuan,0,0.0
B00988,perlakuan,0,0.0
B00989,perlakuan,0,0.0
B00990,perlakuan,1,98700.0
B00991,perlakuan,0,0.0
B00992,perlakuan,0,0.0
B00993,perlakuan,0,0.0
B00994,perlakuan,0,0.0
B00995,perlakuan,0,0.0
B00996,perlakuan,0,0.0
B00997,perlakuan,0,0.0
B00998,perlakuan,0,0.0
B00999,perlakuan,0,0.0
B01000,perlakuan,0,0.0
B01001,perlakuan,0,0.0
B01002,perlakuan,0,0.0
B01003,perlakuan,0,0.0
B01004,perlakuan,0,0.0
B01005,perlakuan,0,0.0
B01006,perlakuan,0,0.0
B01007,perlakuan,0,0.0
B01008,perlakuan,0,0.0
B01009,perlakuan,0,0.0
B01010,perlakuan,0,0.0
B01011,perlakuan,0,0.0
B01012,perlakuan,0,0.0
B01013,perlakuan,0,0.0
B01014,perlakuan,0,0.0
B01015,perlakuan,0,0.0
B01016,perlakuan,0,0.0
B01017,perlakuan,0,0.0
B01018,perlakuan,0,0.0
B01019,perlakuan,0,0.0
B01020,perlakuan,0,0.0
B01021,perlakuan,0,0.0
B01022,perlakuan,0,0.0
B01023,perlakuan,0,0.0
B01024,perlakuan,0,0.0
B01025,perlakuan,0,0.0
B01026,perlakuan,0,0.0
B01027,perlakuan,0,0.0
B01028,perlakuan,1,109100.0
B01029,perlakuan,0,0.0
B01030,perlakuan,0,0.0
B01031,perlakuan,0,0.0
B01032,perlakuan,1,92700.0
B01033,perlakuan,0,0.0
B01034,perlakuan,0,0.0
B01035,perlakuan,0,0.0
B01036,perlakuan,0,0.0
B01037,perlakuan,0,0.0
B01038,perlakuan,0,0.0
B01039,perlakuan,0,0.0
B01040,perlakuan,0,0.0
B01041,perlakuan,0,0.0
